User Speed (m/s),User Direction (degrees),Handover Events,Distance from Base Station (m),Signal Strength (dBm),SNR (dB),BER,Modulation Scheme,PDR (%),Network Congestion,Throughput (Mbps),Latency (ms),Retransmission Count,Power Consumption (mW),Battery Level (%),Transmission Power (dBm),RF Link Quality
1.3935123815999317,43.66907928199228,3,636.0768861838445,-61.33131844120699,6.96767503421291,0.017862276904824635,BPSK,73.2910994648849,Medium,49.58633055900243,4.912513501641912,8,421.0306931417778,33.89398775692662,17.301079280588574,Poor
18.22634555704315,108.99904617790818,2,597.0247301981293,-43.76862706744873,9.384195063509432,0.005976332123385808,QPSK,65.7630818017964,High,90.11969128921842,56.349781187867826,8,438.9898388306737,20.335750681481837,28.137025745591078,Poor
5.115723710618746,191.68952683820305,0,129.5309691818966,-93.52813969334545,11.470757751732013,0.022286850554242676,BPSK,67.83708945229549,Medium,98.01825580181549,37.44192024665335,1,430.3035512847241,93.64783738450592,29.400278388903686,Poor
1.9515477895583855,203.18997160070916,4,332.71925333112404,-94.0443910414483,23.71859629161208,0.036804110781936905,BPSK,70.28788906614662,Low,97.15226565476047,92.4930328327175,1,117.95902821066744,35.153225737249684,22.555314954213948,Poor
28.466566117599996,216.20995091536898,0,567.3516894701131,-48.831633334545884,9.099052970451869,0.04808772195546533,64-QAM,97.58981721856692,High,23.739855767717575,88.67868823923779,8,757.5365315509156,75.46601540373098,10.760452614228914,Poor
28.96896099223678,59.85191892589223,2,195.30682289860536,-69.61619772085245,26.165801332326694,0.018767834066991892,16-QAM,62.93185839340468,Medium,50.19264079462575,64.12722130214998,5,649.7953831899249,32.6039338987831,4.292952468288203,Poor
24.251920443493834,136.70546573579355,1,802.6174198486873,-54.01569858589347,8.297598470770023,0.027181892605378337,64-QAM,74.63379195467533,Low,26.68792855964613,77.01728372976844,7,341.8097699196385,21.96525499073058,24.604197570845418,Poor
9.13841307520112,222.189921762108,4,972.4349444394023,-87.07468578356311,5.881111226753909,0.04257709472984289,BPSK,97.57437358308951,Low,37.43029545433766,64.81472255447832,7,667.0210359344671,81.22915734372228,4.398970078032438,Poor
2.930163420191516,349.13479126816253,0,222.61180596284734,-50.268245609946895,14.876135474241696,0.01676657105550574,BPSK,73.80284451091586,High,4.136726448613163,2.6798430491362573,7,377.8564429521334,10.280288793806516,4.385082660787961,0
20.526990795364707,261.9472095718879,1,195.04284514267016,-44.56920254843824,29.486041049282377,0.007198636524043687,64-QAM,93.17997609607266,Medium,16.899516747886764,70.6095279226436,4,319.04321526529,36.53742141837596,27.571276683733593,Good
13.204574812188039,332.1373525538248,3,460.3857210794702,-61.8710190672107,7.758555694719431,0.014165903378511183,BPSK,52.938238716264046,Low,40.31051951401569,18.531985620525777,9,767.0375991954437,79.1077584202679,16.796180229087735,Poor
3.6611470453433648,274.39634099310376,2,750.2876243686318,-93.64725871157187,7.542961100990726,0.04496622920743856,QPSK,97.6515209231618,Low,37.105758590083376,68.57452454205175,3,828.1986488398234,53.653064551387764,8.799989197905225,Poor
14.855307303338105,213.01810880126416,2,288.7846041328989,-46.28231115061967,23.779162769890597,0.008053716112245703,64-QAM,59.376557351302544,Low,28.604422562002473,2.040171638786911,2,663.1377626669965,70.50951266676593,28.889516568026437,Poor
1.0316556334565519,69.12841288908403,4,29.681109610307598,-52.45073635779572,12.804042349839133,0.016528130944238426,64-QAM,98.9967517365642,Medium,23.800648131544037,31.77977403084843,3,805.7319642980909,11.347606186107535,21.21992054953021,0
27.279612062363462,240.0068346813047,0,545.808421752565,-54.94733340913061,22.932040430642925,0.023285551493966994,16-QAM,58.778843262927424,Medium,75.14661573029163,52.17586992834407,7,429.13010271285145,76.23194914173432,16.045335276085186,Poor
7.7633994480005075,224.41664374556655,3,957.0345620896345,-97.79630866564507,10.000264736084084,0.04237094985219691,64-QAM,72.21829738974871,Low,30.16042028132772,33.98388943571705,3,164.6234122142902,21.33433853193172,9.88440764316244,Poor
19.87566853061946,216.88890136461592,4,397.3640868528761,-52.06224848458173,16.501799854954072,0.04689189285428344,QPSK,65.43072457862722,Medium,70.94781951481158,69.70473795097642,7,644.3970474059383,81.82688343404624,20.29849594168025,Poor
9.351332282682328,176.32291247576666,4,425.9332086412694,-91.72293937189858,11.632246943722947,0.021347934450699414,BPSK,71.6615710547522,Low,37.493885799084715,52.748244336294135,7,330.3786241805817,58.59659841883541,21.92685502964141,Poor
15.602040635334324,190.31637743613922,0,969.2126999428975,-86.6568294281867,16.28820537197717,0.04660450701284043,64-QAM,62.526236996276275,Low,80.39594466848021,96.00707071520684,0,799.7314118021594,75.22037271410991,21.3633054123125,Poor
16.40130838029839,120.39930976251746,3,697.661535510461,-65.37190990784455,24.227427314632596,0.008156808833401951,64-QAM,98.26587062138209,Medium,17.55610152479887,36.423429927579456,8,422.29679962123777,25.219105693948105,5.860129464470418,Moderate
5.545633665765811,186.95256935122913,0,721.9802036137039,-84.10115362498702,24.050248511941543,0.007926929365628882,16-QAM,65.28624920365459,Medium,16.60278415658824,72.4640738235276,2,703.6057350472723,42.565423111684446,20.91732710894914,Poor
29.087538832936758,71.12012604425217,2,567.074985317357,-60.319107621284815,17.89430719184309,0.04746761589977642,16-QAM,82.66374560321114,High,68.28755443705943,83.74832477777727,5,597.5795053787674,81.1965865832307,17.443406269054535,Moderate
23.253984700833435,289.86278304973564,1,974.8631187546092,-63.5157731380551,28.209296093026275,0.025533038663063726,BPSK,56.872374479939424,High,91.57660893907666,26.10816092383806,2,835.7363093041367,91.52642695888225,25.502287257691727,Poor
28.184968246925674,66.87970369153481,2,691.9778195813005,-93.51102411920424,11.59460256120685,0.009376800984162301,64-QAM,91.21937424249418,Medium,15.155683778454263,75.65901610369713,8,849.074879543721,26.524358553204095,18.743064030140037,Poor
26.844820512829465,30.58786436020791,2,896.0824240891178,-60.63912522450962,11.007783777980826,0.024450719491720535,QPSK,77.12539717547567,Medium,8.296757166537882,39.93808599831652,0,161.46796328100828,80.37239769713229,4.3883004492579625,Moderate
17.936999364332554,157.04856948857665,4,702.385077075889,-44.5627054105042,20.345160029385845,0.03918223665341467,BPSK,98.97230622656579,Medium,93.52908347536055,13.743988011691398,6,365.60409196848906,15.312741944521271,9.555981483925176,Good
27.656227050693506,236.99067822218225,2,737.764666591992,-90.33340568885001,20.532425855419724,0.041363326249603836,QPSK,71.17011084167176,Medium,12.615367442716124,1.3610606658188225,4,883.7912238359129,45.44612284449382,22.31452995819792,Poor
2.6547750615575847,157.5780569760749,3,297.506812920824,-64.17627874342676,6.1635009891243495,0.043212065906797194,64-QAM,59.77239374883302,Low,25.78632505680259,74.63199771107537,2,463.59066676907423,94.17836831877352,22.198853445173185,Poor
5.879485872574356,99.6314875024711,2,310.4439110336808,-79.48807768379835,20.194442809672438,0.028521588064062183,BPSK,67.30094997204918,Low,93.019922574588,19.43816380896534,6,563.3824090878313,94.78796614031289,6.681443682907158,Poor
1.356818667316142,200.94162620055866,3,785.154803080269,-72.42329969358376,14.360903933725359,0.04336060611695723,16-QAM,86.84828030467472,High,80.48887140306195,6.068169786822227,0,265.0094083160897,33.18480919374558,10.637799507974812,Moderate
9.759909922897931,124.92084074839198,0,303.7392262782006,-82.77998925526181,23.686063133013977,0.025550507419282407,16-QAM,82.9553260497938,Medium,34.93302355207209,50.22369966642448,5,597.4176409186946,23.326773625282634,0.45958924626214315,Poor
11.660318690684461,335.8323684455879,4,567.1423700935163,-78.75216181913828,25.202641613631823,0.030392289129314756,QPSK,88.91737038088625,High,95.49824424600276,35.3231054283122,6,338.153438837668,19.201205194035737,9.951136444645211,Moderate
8.140470953216877,332.15225025728597,3,256.85878779763493,-98.26529060400657,18.803845488675915,0.0379601181333551,BPSK,53.673514610210454,Medium,57.236802806675016,69.48886374319491,8,846.3102202288213,50.68314908924126,0.7901705248059088,Poor
24.86212527455788,180.85385518995437,2,818.8135470009787,-41.10689572496676,5.042625787556627,0.021329221106254372,QPSK,79.01843876723933,Medium,8.15257800014163,11.629065243696648,8,280.22024311228813,13.747298490532625,26.186121231642225,Poor
10.702599800807679,118.03823784657307,4,119.3963377154131,-62.512004675635104,20.909145254166052,0.003771716208224861,16-QAM,96.60843385181524,Medium,70.60362084951365,14.132663793389549,6,423.8696862020712,38.901039983235535,19.999417329725294,Moderate
8.428035290621423,265.36766902439007,4,831.1521733640478,-69.95766457036689,23.722031991648358,0.017573301207199108,64-QAM,55.39509597407887,Low,54.190458424506886,41.0066631217595,4,185.5665841646936,6.616056076538636,29.07443311432965,Poor
16.280882494747456,13.21665965390399,3,606.7025025025258,-76.9770790299804,11.224581655787855,0.03123481641811842,16-QAM,54.716762945648945,High,57.68621700139639,52.52040898532297,6,629.1838749030192,29.642820543505504,26.757727210441086,Poor
4.22772674924288,170.91684217571444,3,195.04043947880652,-67.63752647055834,16.61615002851972,0.009697385245009895,64-QAM,85.8302182259757,Medium,99.41632018822104,82.59519795344065,0,947.7748579331746,90.52630568009464,18.104258457594206,Moderate
24.06590942262119,121.07642193732008,1,546.615031651057,-77.19364007705175,29.143165585294707,0.007504429638632039,QPSK,65.75912279221009,High,16.098914046654613,58.976893902559006,6,255.84032250667673,47.4629473666251,15.087859901168525,Poor
2.236519310393125,331.39291863691966,1,289.67384847886706,-78.40552435037961,12.452888834852587,0.014724719175112736,QPSK,82.92896051804534,High,66.02279412850133,90.35714706945222,9,117.76345255331378,12.005817344623527,26.51173472204022,Moderate
29.60660809801552,4.321089818165715,4,330.2326613831916,-72.1632074966792,10.57883127604352,0.0017023619676632858,QPSK,77.269225652518,Low,46.415368625739475,22.55901577769751,3,480.2168209528074,66.4494948467854,8.9524526132042,Moderate
23.167343078899723,199.01335525860566,1,358.0127611809115,-83.44101797972854,10.271369761950254,0.0371968026145373,64-QAM,99.30333291699529,Low,27.91741936391157,60.02573208384005,1,773.5736446695247,95.78518826566065,6.705547225206993,Poor
5.961470446025173,266.6388891839854,2,72.68605450259773,-89.19700600199288,18.970020858849907,0.013009908549198104,QPSK,94.45282084774371,Medium,69.66093437463331,65.86860256946721,5,977.5905787466322,49.0237243565385,12.300633544778156,Poor
0.16566351370807197,174.60647550865485,0,986.1020675574032,-66.60364610918239,28.744677532700162,0.0062994959921663166,QPSK,83.90363907808558,High,67.15306791775,72.85470011981674,6,146.15116080744025,64.30734674823267,1.5959353612857596,Moderate
24.463842853645026,30.745090858579797,4,41.21928184991185,-49.43407383098194,20.21725323000887,0.03498655785657542,BPSK,63.08373130515753,Low,85.79301570422949,98.87641912463756,6,807.3656983535465,92.34471064861847,9.059154747299699,Poor
21.205720315428515,350.0861004100448,0,665.8719044524356,-90.83030933644646,12.583078005941498,0.04216210782591007,64-QAM,63.095408107523475,High,88.00805428346389,47.335348418797274,7,431.806665390578,44.81444527011629,2.5104098006712205,Poor
21.87021504122962,186.48375529539524,1,377.51537127985625,-98.03593956374688,20.96424445168635,0.0010917922335027448,QPSK,94.11219002844729,High,56.62012585187457,37.56263840642656,4,238.35834770979278,68.13574654888967,1.5798281112619095,Poor
23.138110400578373,221.1070479548441,3,649.5501880372319,-85.19129529075784,20.621057439944686,0.011756628559987119,QPSK,79.26705326376965,Medium,33.231684040704025,85.36846084022896,9,273.07464103500627,46.866906056418,16.540194474826453,Poor
2.2213395520227106,85.17952177470264,4,362.68577055670795,-41.21676139277135,19.923128393241356,0.04726709301099222,64-QAM,89.46408910260512,High,53.42846459337636,18.502299603446232,9,931.4953862473743,96.40244276994099,21.24495641808599,0
10.753971856328178,174.05931063844938,1,677.0131397962701,-50.27451557539964,8.98565517220755,0.019324181383045484,64-QAM,72.4932103268415,Low,36.566257543583426,4.665781630697501,7,828.421781467009,52.86114943235441,16.100235612844067,Poor
3.4760717857538914,154.49381710499586,2,731.9431543736772,-64.2480367882842,20.864169983624855,0.046935743962758375,16-QAM,55.153681832576325,Medium,28.45825231893153,44.91531629960198,3,380.5561693028141,89.13702500214592,2.117321296972258,Poor
25.893102776267806,26.962503120714146,4,693.6471139956484,-44.245065085411845,15.754111312862491,0.0137832056646968,16-QAM,66.6343229119813,Medium,55.6059623999395,25.473379599123614,9,946.1712389037062,53.18385735227539,11.849080523922684,Poor
18.698943804826737,38.2177272770882,4,122.82236154457075,-73.28325298976532,5.464801465575834,0.010981575015039406,BPSK,58.05745971441816,Medium,66.13548324214386,40.25601472425398,0,194.7279753069147,68.49667786551859,3.3285430617440737,Poor
9.926940745579476,301.49010706275885,3,660.3243023081378,-41.00316384548957,18.49411217868738,0.010784009745226994,QPSK,89.09164082127512,Low,59.46655740412903,98.62224783318575,7,390.2827989096836,41.683441283193915,19.501909348701155,0
1.906750508580709,86.33518279437249,4,287.1876739595563,-82.22187729284296,29.73166863046044,0.004352910155204419,64-QAM,85.02559948285452,Medium,95.48753261496863,35.500334791705995,3,687.6290521597499,92.16773133899133,24.792194067117975,Poor
9.329469651469866,70.18497773950699,3,38.51335686364018,-85.58165502904366,13.743489771099588,0.04483197119660537,QPSK,54.420646119402036,High,30.564975736842523,71.08860513094464,4,999.4771688078561,66.45950396389742,3.5011716782526814,Poor
9.75549966080241,181.76812245005013,1,420.68236517006443,-61.71710793117934,29.138980457966454,0.04899376762938177,16-QAM,81.06926993809385,Medium,37.86182682041274,25.789798965296036,3,519.0775453813392,6.891671338939872,2.00558296516545,Moderate
21.88818535014192,276.74896729050465,2,439.207671775763,-77.31076192297837,7.405143541564864,0.047729989482854736,16-QAM,93.70677534973977,Low,67.09663949913183,31.038871432851376,6,829.6433995782077,6.485911484042784,12.17855824608783,Poor
19.126724140656393,22.300746688435652,2,472.502392018922,-62.41806748142453,23.311252896682657,0.042616204177380976,16-QAM,84.86821476999833,Low,60.43550412285708,25.072364152565513,9,924.2793032195412,69.23686424740475,9.104210295500916,Moderate
26.616382277289794,207.6508510697721,4,707.7759237368091,-81.70026890183885,7.858249866570883,0.04235970659178367,64-QAM,75.55559564922106,Medium,1.1844751483989886,57.64392615234935,2,108.66558144813025,15.855541915431695,7.8206955239494125,Poor
14.16644775485848,42.91575942260641,4,315.75537105103456,-62.92490458972053,11.839289338881855,0.03308816481173248,QPSK,65.59316424694437,High,31.91626138414738,23.384750033446938,1,360.0466556698263,73.03561920648733,6.34188407861544,Poor
3.587827378149051,13.125978297222645,1,322.12770797288334,-83.45522436489782,19.27102088305311,0.04132806422633562,64-QAM,94.35483747929479,Low,26.12242339439511,72.11804616351478,9,190.3237777256101,35.59159407951029,9.507750499245642,Poor
21.39734361668985,18.98782277839826,3,69.94673367884799,-96.9416758708666,19.819492349418724,0.010496283980718082,QPSK,71.14024410705099,Low,84.15157377795555,68.3471456550406,1,798.4542241388077,56.19736941869645,28.9612330915543,Poor
22.823551458506923,300.2990789550389,2,689.953003832373,-45.27184588460899,24.380282930854282,0.019456840256317713,BPSK,92.76967901168928,Low,86.75862435760797,42.70569792295089,6,610.3453842044596,21.56796081569265,25.730128334444288,Good
16.83831592708489,42.47009410610217,3,572.1478304855881,-47.00768788759227,20.382785180685982,0.032077731035407925,16-QAM,89.14999191090985,Medium,29.10542096208467,3.5321250827427404,9,186.00394937552875,28.39107084844122,18.040712680588584,0
23.12901539863683,16.254491188425103,1,355.9308615668502,-41.75211104363969,19.84036760951402,0.04375108949482366,16-QAM,90.81134826404298,Low,11.105044209126103,3.242462090410448,5,478.65193760351235,46.50718637773385,24.014236816897938,0
14.813867890931721,157.64395937144843,2,708.1370891281811,-57.00836942671572,27.808827174728457,0.03305742617220231,16-QAM,99.48987600808232,Low,21.314992758811243,53.747874893784385,1,562.5724349763249,68.22036983609351,0.44206613258846006,Good
15.681984881459822,303.8376498991289,2,541.9841717346084,-59.03672933588182,16.304018805228928,0.04196719572087688,16-QAM,87.43792579364822,Low,18.480271492986837,84.08068402711234,7,727.9762986746789,19.794505480570464,3.3436595616331974,0
12.826230550756488,94.4670155361487,0,474.5524964118343,-66.45981579551015,10.631644467376375,0.023750080840879942,64-QAM,51.702046785932424,Medium,24.506100569223875,60.28849346622298,5,801.5358121147916,31.72189789973136,8.773846381916325,Poor
0.7625738023228557,151.8165423093299,1,516.2112982245152,-92.44345501884864,9.044714625590757,0.035893456511481715,16-QAM,60.27169674903725,Low,24.229845327444114,44.12939569692235,7,179.08498175342538,24.66142817963556,19.31696999437192,Poor
3.2367428097991335,14.37211172295044,1,639.9846440143859,-88.6458813430438,14.999864920237494,0.049001042238116826,QPSK,51.759757516258226,Low,48.504026241196364,88.32976451476675,5,538.8810361609218,86.954059334143,26.502419628139467,Poor
0.9428755706020275,161.6682650885553,0,663.4025785288535,-82.63181867964784,22.818818879842393,0.007759079000774911,QPSK,59.49567849708453,Medium,32.644496693018894,20.502549453651024,3,245.01109228418295,66.5606168789368,6.934204754610409,Poor
19.092312337913413,207.94070902936812,3,296.06824094931,-46.59061824559634,6.0635871232475225,0.04635334254656291,16-QAM,53.071975534305665,Medium,56.42235333468894,36.58301850231407,7,777.9299995594354,49.50709500151648,4.176073697535527,Poor
9.4306794322898,205.5265393507721,0,149.3359297572417,-89.6218285238155,8.226334662735153,0.026165960997310948,16-QAM,75.08085205931265,High,35.069327809743314,56.965635735190716,3,691.9019505186257,94.9595901505469,25.437580603022145,Poor
15.257120734941083,119.67360918277146,1,165.06783937861357,-44.62760953072656,7.6528365025909855,0.032196579733429896,64-QAM,51.41031065665389,Low,81.65301606656178,29.875277445690223,5,750.7008587189251,74.90349806234458,12.27406932663789,Poor
27.226994217782792,113.59194503872878,3,642.9969770439716,-68.63285601691497,19.631253826286468,0.04390566344483459,64-QAM,73.62895498076297,Medium,95.12845530059003,99.77353570413815,4,167.49483156651686,93.56148079959428,20.98525320514308,Moderate
7.478766874466248,38.38450281717524,2,874.1445529094547,-57.06582187161567,11.071616263281657,0.020541743210360616,QPSK,94.94204535600059,High,40.98792688214745,45.77977077658925,3,559.2921516563354,61.77133122144651,16.440861542843507,0
12.311487691068892,132.04739543265663,0,415.4013155620963,-93.38533079916601,9.156485707534912,0.020992759487013526,QPSK,87.42880062874048,Low,5.897384943868934,6.120500110774055,6,856.5225882055371,18.115406572664877,5.277342085475695,Poor
22.666534156291462,35.818080794267274,3,177.82495872616775,-83.85798707344534,19.819267993575558,0.026406373633720306,BPSK,97.19779618258781,Medium,24.7182464894161,18.43225845648974,7,742.007258691571,69.16557511229621,21.017259528030905,Poor
6.863944964748674,275.97454009633856,3,759.0364733109161,-42.48888350911442,24.03274788630948,0.001053194016392844,QPSK,61.332338687826024,Medium,11.08395825610113,53.715605959193695,5,875.5731811255571,24.14166026240091,12.62334558432307,Poor
2.30939729486379,347.8587471893469,3,834.164579675254,-84.03100318421612,13.30387291131661,0.024883642429073205,BPSK,76.55429082026468,Low,35.131627071477766,55.455563768875315,0,285.4940813534798,37.867016208434904,8.632456145118859,Poor
8.692543587413041,349.2268044000145,0,881.7766186897569,-82.20869677653124,19.455115141914902,0.014625254523212092,16-QAM,65.92897265829194,Low,64.86630918383679,98.43028245227475,6,358.2106006662318,53.4137037122257,27.08094855222762,Poor
4.836638617620133,311.4255957751418,2,610.7631146245959,-88.14415690953523,7.4531103299865045,0.046404913701349894,16-QAM,74.6909897846017,High,52.37188298550656,60.396675424200595,3,497.1511816169235,19.949768295861567,0.1795746684156141,Poor
27.89092957027719,216.28517376226287,3,862.1212737942038,-92.25558008159022,28.37977576143925,0.004477991407776263,16-QAM,77.85379147921442,Low,25.044692124736205,66.99610471556254,1,570.93142688077,6.974231370697589,12.14609195954245,Poor
24.243611386932507,252.31165100779677,0,25.2608088639236,-86.00454151276013,13.422404632869322,0.02302009105478811,QPSK,51.80930652379326,Low,76.95864621162302,22.15855422348598,2,326.9465784015581,36.07316428771633,9.01535982968085,Poor
19.002112695312704,102.67408896494906,1,116.16344375182828,-61.460386482952096,29.937642329337532,0.04737866170183031,QPSK,61.662806760749156,Low,14.016592208593181,11.579623281869459,9,443.1136192111268,83.30999806340293,1.6343847266016232,Poor
26.14381770563153,227.07735126214342,0,101.65030638157776,-72.67793598978619,29.46469389624455,0.04506165899089203,16-QAM,85.23863896219987,Medium,23.591401537345412,60.59899080666068,3,718.3384337364982,6.461096314785851,2.4126980900835004,Moderate
24.110162306973432,164.03383779835588,0,715.4786374121857,-66.77464981972608,24.470586233395288,0.03509728727449006,64-QAM,88.64640122701499,High,67.92866790867481,86.62311768370724,6,680.843204607283,15.39622365348828,5.168606817406291,Moderate
5.597101766581075,173.5262423196957,0,78.88596570814323,-92.65811027403855,5.501677385174168,0.029509116494604127,16-QAM,78.47256837437516,High,20.526204282197817,59.14992222723159,8,199.42577809330618,81.65121138998823,15.149991800066774,Poor
26.776769954699333,272.79956173505684,3,501.400728741644,-51.873013170225995,18.586873009609082,0.014108473762928722,BPSK,63.54145139743383,High,68.19750887198033,44.835538600277424,9,987.1323782130016,34.055911780252295,8.47930660204256,Poor
